idDBLP,idScholar,DBLP_Match,Scholar_Match,Match_ID
conf/sigmod/KeimK95,CWmL7TxRQ44J,1696,37794,1696_37794
conf/sigmod/GibbsBT94,iS9rQqelSjMJ,1697,12108,1697_12108
conf/vldb/GibbonsMP97,QKnjF3UgncMJ,1698,40197,1698_40197
conf/vldb/ChatziantoniouR97,Xx-pSjq7Mv8J,1699,44218,1699_44218
conf/sigmod/WangCMSSZ94,ZM65itnp_E4J,1700,45002,1700_45002
conf/vldb/LeeLWS97,3k61gi_ld_UJ,1701,19041,1701_19041
conf/sigmod/MohanN94,_2hj6snS3foJ,1702,33297,1702_33297
conf/sigmod/ZhangNBB94,bymQ_6SSse4J,1703,37535,1703_37535
conf/vldb/GoldmanW97,3zf3WSt0B6UJ,1704,56416,1704_56416
conf/sigmod/ImielinskiVB94,WkcdtG_5kfgJ,1705,24441,1705_24441
conf/vldb/BaumannFRW97,7BgXVuviUvoJ,1706,44713,1706_44713
conf/sigmod/BilirisDGJR94,3Lzo6p8X-n4J,1707,41711,1707_41711
conf/vldb/WhiteheadSM97,CiYPfP3-5_kJ,1708,53906,1708_53906
conf/vldb/ChangG97,2SYiXa0vGN4J,1709,54007,1709_54007
conf/sigmod/JonkerS95,Rg4UOUTwgAcJ,1710,27259,1710_27259
conf/sigmod/HuangSW94,5Chw6HN64vEJ,1711,46140,1711_46140
conf/vldb/SeidlK97,LZGFMX7pdCkJ,1712,19181,1712_19181
conf/sigmod/CareyFZ94,EN1nFWJxnoIJ,1713,45269,1713_45269
conf/vldb/MalonM97,ogRpbFNQTSkJ,1714,22477,1714_22477
conf/sigmod/FaloutsosRM94,AHu54TOP-eoJ,1715,24129,1715_24129
conf/vldb/KumarKA97,EhTWppk6No8J,1716,19034,1716_19034
conf/sigmod/KrollW94,zd_8s13rNRoJ,1717,4109,1717_4109
conf/vldb/GinisHKMT97,GBVvAWWCTcgJ,1718,4869,1718_4869
conf/vldb/AlonsoHST97,iRJV85kKVgwJ,1719,9026,1719_9026
conf/sigmod/ChristophidesACS94,dGbuUkhWNhMJ,1720,29244,1720_29244
conf/sigmod/NybergBCGL94,kd-0q-M1O2gJ,1721,24169,1721_24169
conf/vldb/BernsteinHSSZ97,L2c8XblCSicJ,1722,16704,1722_16704
conf/sigmod/VingralekBW94,rM8Ecg1WL4kJ,1723,12325,1723_12325
conf/vldb/SellisRF97,moT0ba0vRKcJ,1724,22169,1724_22169
conf/sigmod/ChenR94,4Hhh-d__bksJ,1725,56123,1725_56123
conf/vldb/WildfogelY97,uqYakLN84x0J,1726,57577,1726_57577
conf/vldb/Jacobs97,U-98tPsJi6EJ,1727,11828,1727_11828
conf/vldb/RastogiS98,gkEOPxIM4GkJ,1729,59128,1729_59128
conf/sigmod/BrinkhoffKSS94a,yp82ArYEGxIJ,1730,35611,1730_35611
conf/sigmod/BilirisP94,KYhmilHkq_IJ,1731,56704,1731_56704
conf/vldb/RamaswamyMS98,WTYQ40Rn_tUJ,1732,2444,1732_2444
conf/vldb/SheikholeslamiCZ98,btydMRJMBqoJ,1733,15269,1733_15269
conf/sigmod/Jagadish94,eH69_dCm18wJ,1734,58460,1734_58460
conf/sigmod/Mohan94,Ft1YZIFfu0cJ,1735,7996,1735_7996
conf/vldb/GehrkeRG98,hobnzQKRlK4J,1736,7874,1736_7874
conf/vldb/Moerkotte98,HcCevkoobDsJ,1738,53190,1738_53190
conf/vldb/GeorgeH98,2L-UFpDof3UJ,1739,31483,1739_31483
conf/sigmod/DarR94,TtV6gGLQ9NMJ,1740,36637,1740_36637
conf/vldb/ZouS98,fPzfCbyzqsoJ,1741,32829,1741_32829
conf/sigmod/Vaskevitch94,cr7xWKidCnYJ,1742,46791,1742_46791
conf/sigmod/Martin94,ogow-Rtc3fEJ,1743,21044,1743_21044
conf/vldb/ShuklaDN98,1eCp1f8DhasJ,1744,59480,1744_59480
conf/sigmod/GravanoGT94,H6fWl-cSuY4J,1745,31684,1745_31684
conf/vldb/KornLKF98,ewsBMN0qVa4J,1746,16617,1746_16617
conf/sigmod/MumickP94,hUQBQ_9ohcgJ,1747,41384,1747_41384
conf/vldb/ArgePRSV98,H-AQePr2evUJ,1748,3320,1748_3320
conf/vldb/ChakrabartiSD98,wnke8ff8hYUJ,1749,33150,1749_33150
conf/sigmod/ColeG94,z_W8jZ203sUJ,1750,242,1750_242
conf/sigmod/IoannidisL94,dDHNsS9sisEJ,1751,14345,1751_14345
conf/vldb/SilversteinBMU98,bCj7bOIqDc0J,1752,24257,1752_24257
conf/sigmod/BarbaraI94,kooQijVBMscJ,1753,41806,1753_41806
conf/vldb/LakshmiZ98,QmXB6EKu-pYJ,1754,4120,1754_4120
conf/sigmod/Ballinger94,xGGBIZmLvmgJ,1755,50812,1755_50812
conf/vldb/Slutz98,1blbGQk5ZpUJ,1756,52331,1756_52331
conf/vldb/DoDJJR98,69kmXg9nRZkJ,1757,478,1757_478
conf/sigmod/BersonGMJ94,bw_c9Mk0_7IJ,1758,29208,1758_29208
conf/sigmod/Ahn94,url:http://portal.acm.org/citation.cfm%3Fid%3D509252.509288,1759,11066,1759_11066
conf/vldb/BonczRK98,ts5vu2eNQgYJ,1760,59606,1760_59606
conf/vldb/Sterling98,LlP2Fn3bzUMJ,1761,12717,1761_12717
conf/sigmod/GraySEBW94,SG9kpHg_arUJ,1762,18004,1762_18004
conf/vldb/FankhauserGLMT98,JnwUAxUMwvQJ,1763,31521,1763_31521
conf/sigmod/DewanSHH94,GUdXGx4blW8J,1764,56494,1764_56494
conf/vldb/BelloDDFNSWZ98,zrMFWOX1h2MJ,1765,40459,1765_40459
conf/sigmod/TomasicGS94,wFwk1sJZ2SYJ,1766,40770,1766_40770
conf/vldb/ArunJ98,1dqeMksCm74J,1767,4308,1767_4308
conf/sigmod/ConsensM94,u7rv6LAF8s8J,1768,24401,1768_24401
conf/sigmod/HsiaoCY94,LEi_Rzm1iH0J,1769,24024,1769_24024
conf/vldb/Schoning98,HEJ1Z4Q_xXMJ,1770,381,1770_381
conf/sigmod/BrinkhoffKSS94,cb1kf4z7hA4J,1771,22896,1771_22896
conf/vldb/CarinoO98,lDNAWc5SrmIJ,1772,31862,1772_31862
conf/sigmod/LoR94,PpyOTK673dwJ,1773,58153,1773_58153
conf/sigmod/PangCL94,beMsu5ebf30J,1775,37383,1775_37383
conf/vldb/Orenstein98,VfWJDzGt9JYJ,1777,37601,1777_37601
conf/sigmod/CareyDFHMNSSTTWZ94,0oPBNo-ofPkJ,1778,31845,1778_31845
conf/vldb/RoussopoulosK98,Mg0A5yz-_wYJ,1779,45161,1779_45161
conf/sigmod/McIverK94,LMV_K5t2am0J,1781,40530,1781_40530
conf/vldb/SchieferKBLF98,1LATgSt5o_EJ,1782,53452,1782_53452
conf/sigmod/SeshadriLR94,60I0j0qUHVYJ,1783,55792,1783_55792
conf/vldb/Mina98,ButmJWjGXusJ,1784,257,1784_257
conf/sigmod/Hellerstein94,Nn0LzB8rUPEJ,1785,836,1785_836
conf/vldb/Objectivity98,o3fkxpcCBskJ,1786,11338,1786_11338
conf/sigmod/KemperMPS94,ChCPyLiBpr4J,1787,4527,1787_4527
conf/vldb/Pogue98,bYLjqg3pPNgJ,1788,10913,1788_10913
conf/vldb/MaratheS97,vBUROMKYmQYJ,1789,55613,1789_55613
conf/sigmod/Galindo-Legaria94,iEs59H5EFHwJ,1790,58495,1790_58495
conf/vldb/GyssensL97,7jSBx3h3cvUJ,1791,42055,1791_42055
conf/sigmod/CookWZ94,LiIWlw3oNgUJ,1792,47843,1792_47843
conf/vldb/GardarinGT96,4NKqwzC5A_wJ,1793,59807,1793_59807
conf/sigmod/Englert94,KOpz_NXJ3WUJ,1794,38348,1794_38348
conf/vldb/BouganimFV96,TiffIV1Y6AMJ,1795,55717,1795_55717
conf/sigmod/Fernandez94,PmrthJYk66cJ,1796,47118,1796_47118
conf/vldb/AcharyaFZ96,ccEW59Ac84MJ,1797,20333,1797_20333
conf/sigmod/Ubell94,lPxeU6-K_9EJ,1798,25627,1798_25627
conf/sigmod/Pirahesh94,VG96hL8afvgJ,1799,63997,1799_63997
conf/vldb/GardarinST96,OHR5iQWPuyYJ,1800,45905,1800_45905
conf/vldb/SrivastavaDJL96,01ZVDudF4WAJ,1801,28537,1801_28537
conf/sigmod/FlokstraKS94,_uAjDh22Y_EJ,1802,21350,1802_21350
conf/vldb/DiwanRSS96,HjDa9on7LzoJ,1803,17078,1803_17078
conf/sigmod/BryanMCLG94,nbU-wr3ivUIJ,1804,22030,1804_22030
conf/sigmod/Melling94,j4O-xhs1QAgJ,1805,36285,1805_36285
conf/vldb/KornSFSP96,QjbxSG6_-WIJ,1806,24069,1806_24069
conf/sigmod/SinghTW94,uAQ-tJ0j4nkJ,1807,39388,1807_39388
conf/vldb/ViverosNR96,YWG9plUEbigJ,1808,58066,1808_58066
conf/vldb/BohlenSS96,MqokIdCr2oIJ,1810,42879,1810_42879
conf/sigmod/GorelikWD94,1QvhrpZ7KBgJ,1811,46934,1811_46934
conf/vldb/Ogawa96,my4BalOLmAsJ,1812,5520,1812_5520
conf/sigmod/SagonasSW94,0hHYO7tQJUgJ,1813,56425,1813_56425
conf/vldb/MeoPC96,Opm5VlTzQTAJ,1814,54073,1814_54073
conf/vldb/FukudaMMT96,B8_0dK37qcsJ,1816,27304,1816_27304
conf/sigmod/Cattell94,QgR0DgMbdgIJ,1817,7369,1817_7369
conf/vldb/LabioG96,B3unqvqyJrMJ,1818,53888,1818_53888
conf/vldb/McKennaBHT96,0tZaTV3W05wJ,1819,55678,1819_55678
conf/sigmod/Kim94,GzJII5F7OzAJ,1820,53272,1820_53272
conf/vldb/SevcikK96,GiHrMj3vbSAJ,1821,43512,1821_43512
conf/sigmod/LaursenOP94,fTbCV3Lh8W0J,1822,24277,1822_24277
conf/sigmod/Kulkarni94,eN_4FTimCKYJ,1823,17013,1823_17013
conf/vldb/FaloutsosG96,vwcVawlOJn0J,1824,20899,1824_20899
conf/vldb/SeshadriLR96, ,1825,13461,1825_13461
conf/vldb/ChaudhuriS96,QCFUIVkspywJ,1827,10565,1827_10565
conf/sigmod/Blakeley94,VLd1PgYIoN8J,1828,11818,1828_11818
conf/vldb/StaudtJ96,6moFnThDHW0J,1829,25283,1829_25283
conf/sigmod/HwangLYMMGCSS94,AWah9GLEFTAJ,1830,44061,1830_44061
conf/vldb/ScheuermannSV96,kxebBNLKWl4J,1831,27039,1831_27039
conf/sigmod/HanFHCC94,6M-fnuhWEOIJ,1832,4143,1832_4143
conf/vldb/BerchtoldKK96,WnYVibh8fxUJ,1833,48002,1833_48002
journals/sigmod/AilamakiFFSV03,rMV2yNFwvggJ,1834,40739,1834_40739
journals/sigmod/BonnetBDL03,aovCRhocZUcJ,1835,1185,1835_1185
conf/vldb/CareyD96,5xe-dQqXfI8J,1836,18715,1836_18715
journals/sigmod/Snodgrass03c,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D959062%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1837,45364,1837_45364
conf/vldb/Hess96,Gia7489k5t4J,1839,14141,1839_14141
journals/sigmod/Date03,y4ZZN4xhKnUJ,1840,54431,1840_54431
conf/sigmod/TheodoulidisAACKS94,srDgEOADv7cJ,1841,53102,1841_53102
conf/vldb/Malaika96,PH1Zo2uG8V0J,1842,5073,1842_5073
conf/vldb/Mohan96,wYwNJy4GsEYJ,1843,7541,1843_7541
conf/sigmod/GrossmanQ94,yjqdBeNw5WoJ,1844,4572,1844_4572
conf/vldb/Moni96,gbjXwFztQTsJ,1845,62845,1845_62845
conf/sigmod/KuhnTS94,JnV4W3TKPxMJ,1846,674,1846_674
conf/sigmod/MissikoffT94,nxNSfctbGWAJ,1847,10366,1847_10366
conf/vldb/Sheth96,xoD5vxZQJ8AJ,1848,60167,1848_60167
conf/vldb/Klots96,dTORuW_9YRoJ,1849,52884,1849_52884
conf/sigmod/CatarciS94,ga4l4QhCXU4J,1850,19438,1850_19438
conf/vldb/Padmanabhan96,1IjlMvLBFC0J,1851,43048,1851_43048
conf/sigmod/AgrawalCFGHIIMMSS94,bXnzC8MN_joJ,1852,29034,1852_29034
conf/sigmod/DogacAEOADAOS94,AgBMhm_0uEIJ,1853,40793,1853_40793
conf/vldb/LeeL96,tuVp_18tFv8J,1854,17505,1854_17505
conf/vldb/PoosalaI96,NTlGMs3lqNEJ,1855,59185,1855_59185
conf/sigmod/SagonasSW94a,nDGblldnEGAJ,1856,52012,1856_52012
journals/sigmod/TanK03,qIzj09N-Qr8J,1857,4234,1857_4234
conf/vldb/AtzeniMM97,sARbiNQPPWQJ,1858,19470,1858_19470
journals/sigmod/GerlaX03,KKiefntReoUJ,1859,63750,1859_63750
conf/vldb/FlorescuKLP97, ,1860,49279,1860_49279
journals/sigmod/CalvaneseGLV03,pGcIRyDyFG8J,1861,2865,1861_2865
conf/vldb/TriantafillouP97,L7vxP-dXbukJ,1862,64161,1862_64161
conf/vldb/ChristodoulakisTZ97,lojHMj5xWEwJ,1864,5238,1864_5238
journals/sigmod/RossGR03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290599%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1865,62489,1865_62489
conf/vldb/BaralisPT97,UUiSb7q5PHgJ,1866,52302,1866_52302
conf/vldb/ShaferA97,O4UcgdEM7vYJ,1868,32419,1868_32419
conf/vldb/WangYM97,hcYKj7CHbWYJ,1869,37131,1869_37131
conf/vldb/GravanoG97,CduLyvAaxVsJ,1872,13996,1872_13996
journals/sigmod/KannanKIK03,h_tDfTvsR0QJ,1873,54479,1873_54479
conf/vldb/SeshadriLR97,kIzNmOrszKoJ,1874,2475,1874_2475
conf/vldb/NgC97,J7mY8RlpTKMJ,1875,22500,1875_22500
journals/sigmod/PalpanasPKG03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D959074%26type%3Dpdf%26dl%3DGUIDE%26dl%3Dacm%26CFID%3D11111111%26CFTOKEN%3D2222222,1876,7008,1876_7008
conf/vldb/BohannonLRSSS97,GzK2N5eQ0pQJ,1877,27105,1877_27105
journals/sigmod/Aberer03d,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601865%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1878,63909,1878_63909
journals/sigmod/Kumar03,VuNnpxJwvQkJ,1879,46608,1879_46608
conf/vldb/LlirbatST97,v1fsWCSPn2MJ,1880,38905,1880_38905
conf/vldb/JagadishNSSK97,FzUYum7hqhQJ,1881,30223,1881_30223
journals/sigmod/HellersteinHM03,6ussAgzdL6oJ,1882,11315,1882_11315
journals/sigmod/Mani03,FgLCpqaf8C8J,1883,8091,1883_8091
conf/vldb/Huyn97,9OYLimeDdj0J,1884,50457,1884_50457
conf/vldb/FaloutsosJS97,u_9qWSpjaO4J,1885,48034,1885_48034
journals/sigmod/ChengP03,6fAPR3UvX28J,1886,20275,1886_20275
conf/vldb/Jamil97,tLpAE7ZSkLsJ,1887,63246,1887_63246
journals/sigmod/DemersGRTY03,QObLZuX-xBMJ,1888,32066,1888_32066
journals/sigmod/PitouraAPSV03,hn2MANNgz9sJ,1889,40658,1889_40658
conf/vldb/KietzRS97,L4k3lAWc-JgJ,1890,1009,1890_1009
conf/vldb/LiCHH97,DmGBKpaiyGEJ,1891,34377,1891_34377
journals/sigmod/NejdlSS03,lZGtV8TM9yoJ,1892,46246,1892_46246
journals/sigmod/Hammer03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601859%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1893,45737,1893_45737
conf/vldb/BridgeJKLLM97,JO9Jnx_gGIUJ,1894,37083,1894_37083
conf/vldb/LockemannKKKN97,mFJzfuwL1jcJ,1896,12660,1896_12660
conf/vldb/PoosalaI97,negC_a7QQnMJ,1897,52332,1897_52332
journals/sigmod/Snodgrass03b,PmIVKWJ5_V4J,1898,41765,1898_41765
conf/vldb/ChavdaW97,E9AsPVyCDlMJ,1899,20716,1899_20716
journals/sigmod/Aberer03c,CqN0lBzsmEoJ,1901,25736,1901_25736
conf/vldb/DesslochM97,CjtIFow-OWcJ,1902,40817,1902_40817
conf/vldb/GarofalakisOS97,dW_pRNemQfsJ,1903,18246,1903_18246
journals/sigmod/Halevy03,706PCMwA_E4J,1904,38856,1904_38856
conf/vldb/HuangJR97,nBHS2BTx-GkJ,1905,3927,1905_3927
journals/sigmod/Giorgini03,bX3E6BVHY4IJ,1906,45391,1906_45391
conf/vldb/PellenkoftLK97,793XPMTdcBEJ,1907,58936,1907_58936
journals/sigmod/LenzVJS03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D959083%26type%3Dpdf,1908,45263,1908_45263
conf/vldb/ChakrabartiDAR97,QyBDbs7EpmsJ,1909,16865,1909_16865
journals/sigmod/KambhampatiK03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D959086%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1910,49741,1910_49741
journals/sigmod/MotroA03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D959085%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1911,53275,1911_53275
conf/vldb/CiacciaPZ97,cnDPbkX4F2cJ,1912,25003,1912_25003
conf/vldb/HaasKWY97,U09WdB3GIK4J,1913,12014,1913_12014
journals/sigmod/Liu03b,xgdBJbatYcIJ,1914,31206,1914_31206
conf/vldb/KraissW97,X6w3sK-vb2wJ,1915,21445,1915_21445
journals/sigmod/Hainaut03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D959087%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1916,27772,1916_27772
journals/sigmod/AilamakiH03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D945725%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1917,13581,1917_13581
conf/vldb/GarofalakisI97, ,1918,61240,1918_61240
journals/sigmod/NascimentoSP03,G3QWq2T08SEJ,1919,1043,1919_1043
conf/vldb/ClaussenKMP97,EyTvjJCb5WkJ,1920,38536,1920_38536
conf/vldb/EicklerGK95,63QhLG57QssJ,1921,2166,1921_2166
journals/sigmod/Liu03a,dO8czlfdENQJ,1922,50885,1922_50885
conf/vldb/AmsalegFG95,-9bXTTM_M4cJ,1923,13600,1923_13600
journals/sigmod/JukicNV03,eR43Urfx-hcJ,1924,48802,1924_48802
conf/vldb/Bayer95,W3l3pQ62_YMJ,1926,51699,1926_51699
conf/vldb/Madnick95,CVQyvLe8w38J,1928,60166,1928_60166
conf/vldb/ChenRS95,4TMZhO1wdwsJ,1929,30139,1929_30139
journals/sigmod/MalaikaEM03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D945739%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1930,46565,1930_46565
conf/vldb/KornackerB95,IN_sibgHb9MJ,1932,54559,1932_54559
conf/vldb/YanG95,lr_Kq9SZLY8J,1933,56023,1933_56023
journals/sigmod/CherniakV03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D390004%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1935,14170,1935_14170
conf/vldb/GravanoG95,4HVB6aRvsk8J,1936,62615,1936_62615
journals/sigmod/Ouksel03,8M_z-OUkoxYJ,1937,21221,1937_21221
conf/vldb/Sullivan96,zGRQ_2im_9MJ,1938,26566,1938_26566
journals/sigmod/KoubarakisTID03,VtCTqej5JSQJ,1939,48640,1939_48640
conf/vldb/MiningGroup96,fGw7o-RlqlcJ,1940,29325,1940_29325
conf/vldb/Celis96,Bg5vcyRBKd8J,1941,19328,1941_19328
journals/sigmod/ArenasKKKMM03,biVrK7MrU4QJ,1942,6721,1942_6721
journals/sigmod/OoiST03,gpjVvUtM6H8J,1944,1740,1944_1740
journals/sigmod/Hellerstein03,pHHvswIOFfAJ,1946,56807,1946_56807
conf/vldb/GuptaM96,I83l_B0knOgJ,1947,60352,1947_60352
journals/sigmod/TatarinovIMHSDDKMM03,0JPhnHlRGOoJ,1948,14916,1948_14916
journals/sigmod/BawaCCDGGKMSSVY03,7gJjI63FlyYJ,1949,33453,1949_33453
conf/vldb/Sacks-Davis96,GkINzG_IffAJ,1950,34154,1950_34154
conf/vldb/Raghavan96,zuVOWDbv0lsJ,1951,48483,1951_48483
journals/sigmod/AbererCDDHPS03,hBrgosYDi3oJ,1952,58098,1952_58098
conf/vldb/SavasereON95,N-o3NPu-nbIJ,1954,17630,1954_17630
conf/vldb/HanF95,qNLsbj_Fu5EJ,1955,52097,1955_52097
journals/sigmod/RossNO03,CGvD6Du5kaoJ,1956,34035,1956_34035
journals/sigmod/ChongFTSYKDJJ03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D777000%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1957,52527,1957_52527
conf/vldb/RahmM95,6ioboOxJvQIJ,1958,46315,1958_46315
conf/vldb/BassiliadesV95,url:http://portal.acm.org/citation.cfm%3Fid%3D673137,1960,35781,1960_35781
journals/sigmod/Stirling03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D776997%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1961,13953,1961_13953
conf/vldb/CabreraRH95,x3WHLHvq-SEJ,1962,63516,1962_63516
journals/sigmod/Nascimento03,cJRWis64ghgJ,1963,32150,1963_32150
conf/vldb/HellersteinNP95,AC19Z_yOCTUJ,1964,26596,1964_26596
journals/sigmod/Hoffner03,url:http://portal.acm.org/citation.cfm%3Fid%3D776985.776995%26coll%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,1965,56279,1965_56279
conf/vldb/MillinerBP95,kYl-9cV8gloJ,1966,9247,1966_9247
conf/vldb/AgrawalLSS95,Y799jSppkKEJ,1967,1534,1967_1534
journals/sigmod/CaleroPR03,zWoRcQffsq8J,1968,37598,1968_37598
journals/sigmod/FifeG03,oOdAqQph_zsJ,1969,41351,1969_41351
conf/vldb/HasanM95, ,1970,39815,1970_39815
conf/vldb/SteinbrunnPMK95,k-IlQ6VnmKsJ,1971,29554,1971_29554
journals/sigmod/dOnofrioP03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D776990%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1972,19183,1972_19183
conf/vldb/BargaP95,Rp6i1uA3RYQJ,1974,61054,1974_61054
conf/vldb/BunemanDHOW95,95LnCs7V35YJ,1975,30428,1975_30428
journals/sigmod/GolabO03,lC5GjK5OpD0J,1976,28512,1976_28512
conf/vldb/GuptaHQ95,VCSbj6MwKlgJ,1978,16905,1978_16905
journals/sigmod/Vianu03,JgenqfLQC1UJ,1979,1312,1979_1312
conf/vldb/YanL95,VwsS71_KQX8J,1980,47718,1980_47718
journals/sigmod/Aberer03b,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D565129%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1981,47243,1981_47243
conf/vldb/GardarinGT95,uMkO2KGQJwwJ,1982,18456,1982_18456
conf/vldb/BelussiF95,a78Lxr80kJUJ,1983,57599,1983_57599
journals/sigmod/MukhopadhyayGS03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D776989%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1984,37095,1984_37095
journals/sigmod/Snodgrass03,m-l6e98xxOsJ,1985,48837,1985_48837
conf/vldb/IoannidisLGP96,U04OC6OSBT0J,1986,41759,1986_41759
conf/vldb/ChatziantoniouR96,46FVYbhr0WoJ,1987,463,1987_463
journals/sigmod/OConnellW03,SeDkIL_DlRwJ,1988,24330,1988_24330
conf/vldb/FaloutsosMS96,MxkjWOlLhlYJ,1989,12051,1989_12051
journals/sigmod/GottlobKP03,rDRdlwdHGb0J,1990,41381,1990_41381
conf/vldb/DarFJST96,gkbM-pRDcSwJ,1991,48521,1991_48521
journals/sigmod/Winslett03,oJtB__MYF4EJ,1992,5593,1992_5593
journals/sigmod/BertinoEH03,4m-WmWU5iGYJ,1993,62380,1993_62380
conf/vldb/Suciu96a,tJtSq968rwgJ,1994,44275,1994_44275
journals/sigmod/David03,vhUs7wTpUOoJ,1995,56834,1995_56834
conf/vldb/PapakonstantinouAG96,gkbvvgj8kdUJ,1997,13169,1997_13169
journals/sigmod/MarchiLPT03,9dgFU6XaLrwJ,1998,46684,1998_46684
journals/sigmod/ChakravarthyAEFO03,url:http://portal.acm.org/citation.cfm%3Fid%3D641006,1999,41857,1999_41857
conf/vldb/VermeerA96,bEddMdwB2_4J,2000,44976,2000_44976
conf/vldb/LinLYZ03,9rbctPoEdNUJ,2001,40633,2001_40633
conf/vldb/PapadiasZMT03,hJ8VP7FyOL0J,2002,48576,2002_48576
conf/vldb/PottingerB03,Q6pHDaV3sG4J,2003,10775,2003_10775
conf/vldb/WangC03,B1uNI67mfJcJ,2004,60385,2004_60385
conf/vldb/HulgeriS03,l5_H15LkpCsJ,2005,4095,2005_4095
conf/vldb/IlyasAE03,Y385z1Dxp84J,2006,27459,2006_27459
conf/vldb/PapadiasTS03,TmcyYF1CNsYJ,2007,60621,2007_60621
conf/vldb/KoudasGGSV03,d8BBxc5Ato8J,2008,41625,2008_41625
conf/vldb/AltinelBKMPR03,wIlHF5DfRbMJ,2009,9806,2009_9806
conf/vldb/SchindlerAG03,CsWyDorgQF4J,2010,56708,2010_56708
conf/vldb/VieiraM03,sUtdmV9XsIcJ,2011,4092,2011_4092
conf/vldb/ChaudhuriGN03,sAYCyUcugbYJ,2012,656,2012_656
conf/vldb/HaasB03, ,2013,45412,2013_45412
conf/vldb/HelmerNM03,8-HpAN0xpjcJ,2014,41704,2014_41704
conf/vldb/AnciauxBP03,RLZc9c2-6_oJ,2015,53993,2015_53993
conf/vldb/YuAA03,4bvjebYsdRkJ,2016,40498,2016_40498
conf/vldb/LiuLBHTS03,pAhZKAo7m-sJ,2017,41224,2017_41224
conf/vldb/FlorescuHKLRWCSA03,1KSfxI44iGUJ,2018,46021,2018_46021
conf/vldb/MurthyB03,kHi1YOTBmlkJ,2019,32036,2019_32036
conf/vldb/HageJPST03,xDDdtO9n_pwJ,2020,38213,2020_38213
conf/vldb/AnKR03,Z9dkL1yphh8J,2021,4783,2021_4783
conf/vldb/Galindo-LegariaJWW03,3fCNsAXb9RAJ,2022,23122,2022_23122
conf/vldb/BhattacharjeePMLCH03,PUCW4QzlkmsJ,2023,18305,2023_18305
conf/vldb/SrinivasaK03,4iJ3Fd2xnUYJ,2024,22050,2024_22050
conf/vldb/MiklauS03,cJUP6vfSm50J,2025,48588,2025_48588
conf/vldb/MeekPK03,cR1ikuFsE1wJ,2026,40708,2026_40708
conf/vldb/BawaBA03,ZjIllDHwkSoJ,2027,63375,2027_63375
conf/vldb/PossP03,DYZlq4rntjwJ,2028,9836,2028_9836
conf/vldb/CarneyCZRCS03,JubkWSUFbbcJ,2029,4249,2029_4249
